Vehicle.Cabin.Seat.Row1.Pos2.Switch.Warmer,"3702","actuator","boolean","","","","Warmer switch for Seat heater","","",""
Vehicle.Cabin.Seat.Row1.Pos2.Switch.Cushion,"4650","branch","","","","","Cushion switches","","",""
Vehicle.Cabin.Seat.Row1.Pos2.Switch.Cushion.Down,"3715","actuator","boolean","","","","Seat cushion down switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos2.Switch.Cushion.Forward,"3716","actuator","boolean","","","","Seat cushion forward/lengthen switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos2.Switch.Cushion.Backward,"3717","actuator","boolean","","","","Seat cushion backward/shorten switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos2.Switch.Cushion.Up,"3714","actuator","boolean","","","","Seat cushion up switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos2.Switch.Forward,"3704","actuator","boolean","","","","Seat forward switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos2.Switch.Backward,"3705","actuator","boolean","","","","Seat forward switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos2.Switch.Massage,"4648","branch","","","","","Massage switches","","",""
Vehicle.Cabin.Seat.Row1.Pos2.Switch.Massage.Increase,"3710","actuator","boolean","","","","Increase massage level switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos2.Switch.Massage.Decrease,"3711","actuator","boolean","","","","Decrease massage level switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos2.Switch.SideBolster,"4652","branch","","","","","Side bolster switches","","",""
Vehicle.Cabin.Seat.Row1.Pos2.Switch.SideBolster.Inflate,"3722","actuator","boolean","","","","Lumbar inflation switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos2.Switch.SideBolster.Deflate,"3723","actuator","boolean","","","","Lumbar deflation switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos2.Cushion,"4641","branch","","","","","Cushion signals.","","",""
Vehicle.Cabin.Seat.Row1.Pos2.Cushion.Length,"3696","sensor","uint16","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost.","","",""
Vehicle.Cabin.Seat.Row1.Pos2.Cushion.Height,"3695","sensor","uint16","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost.","","",""
Vehicle.Cabin.Seat.Row1.Pos2.IsBelted,"3690","sensor","boolean","","","","Is the belt engaged.","","",""
Vehicle.Cabin.Seat.Row1.Pos2.Position,"3694","sensor","uint16","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost","","",""
Vehicle.Cabin.Seat.Row1.Pos2.SideBolster,"4643","branch","","","","","Side bolster settings","","",""
Vehicle.Cabin.Seat.Row1.Pos2.SideBolster.Inflation,"3699","sensor","uint8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Vehicle.Cabin.Seat.Row1.Pos2.Massage,"3692","sensor","uint8","percent","0","100","Seat massage level. 0 = off. 100 = max massage.","","",""
Vehicle.Cabin.Seat.Row1.Pos3,"4653","branch","","","","","Third seat from left, front row","","",""
Vehicle.Cabin.Seat.Row1.Pos3.HeadRestraint,"4657","branch","","","","","Head restraint settings","","",""
Vehicle.Cabin.Seat.Row1.Pos3.HeadRestraint.Height,"3735","sensor","uint8","mm","0","255","Height of head restraint. 0 = Bottommost. 255 = Topmost.","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Recline,"3728","sensor","int8","degrees","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline","","",""
Vehicle.Cabin.Seat.Row1.Pos3.HasPassenger,"3724","sensor","boolean","","","","Does the seat have a passenger in it.","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Heating,"3726","sensor","int8","percent","-100","100","Seat cooling / heating. 0 = off. -100 = max cold. +100 = max heat","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Lumbar,"4655","branch","","","","","Lumbar signals","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Lumbar.Inflation,"3732","sensor","uint8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Lumbar.Height,"3733","sensor","uint8","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost.","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Airbag,"4658","branch","","","","","Airbag signals","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Airbag.IsDeployed,"3736","sensor","boolean","","","","Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch,"4659","branch","","","","","Seat switch signals","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.HeadRestraint,"4660","branch","","","","","Head restraint switches","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.HeadRestraint.Down,"3744","actuator","boolean","","","","Head restraint down switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.HeadRestraint.Up,"3743","actuator","boolean","","","","Head restraint up switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Cooler,"3738","actuator","boolean","","","","Cooler switch for Seat heater","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Recline,"4662","branch","","","","","Recline switches","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Recline.Forward,"3748","actuator","boolean","","","","Seatback recline forward switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Recline.Backward,"3747","actuator","boolean","","","","Seatback recline backward switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Up,"3741","actuator","boolean","","","","Seat up switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Lumbar,"4664","branch","","","","","Lumbar switches","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Lumbar.Down,"3754","actuator","boolean","","","","Lumbar down switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Lumbar.Inflate,"3755","actuator","boolean","","","","Lumbar inflation switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Lumbar.Up,"3753","actuator","boolean","","","","Lumbar up switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Lumbar.Deflate,"3756","actuator","boolean","","","","Lumbar deflation switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Down,"3742","actuator","boolean","","","","Seat down switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Warmer,"3737","actuator","boolean","","","","Warmer switch for Seat heater","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Cushion,"4663","branch","","","","","Cushion switches","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Cushion.Down,"3750","actuator","boolean","","","","Seat cushion down switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Cushion.Forward,"3751","actuator","boolean","","","","Seat cushion forward/lengthen switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Cushion.Backward,"3752","actuator","boolean","","","","Seat cushion backward/shorten switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Cushion.Up,"3749","actuator","boolean","","","","Seat cushion up switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Forward,"3739","actuator","boolean","","","","Seat forward switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Backward,"3740","actuator","boolean","","","","Seat forward switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Massage,"4661","branch","","","","","Massage switches","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Massage.Increase,"3745","actuator","boolean","","","","Increase massage level switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.Massage.Decrease,"3746","actuator","boolean","","","","Decrease massage level switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.SideBolster,"4665","branch","","","","","Side bolster switches","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.SideBolster.Inflate,"3757","actuator","boolean","","","","Lumbar inflation switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Switch.SideBolster.Deflate,"3758","actuator","boolean","","","","Lumbar deflation switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Cushion,"4654","branch","","","","","Cushion signals.","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Cushion.Length,"3731","sensor","uint16","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost.","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Cushion.Height,"3730","sensor","uint16","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost.","","",""
Vehicle.Cabin.Seat.Row1.Pos3.IsBelted,"3725","sensor","boolean","","","","Is the belt engaged.","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Position,"3729","sensor","uint16","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost","","",""
Vehicle.Cabin.Seat.Row1.Pos3.SideBolster,"4656","branch","","","","","Side bolster settings","","",""
Vehicle.Cabin.Seat.Row1.Pos3.SideBolster.Inflation,"3734","sensor","uint8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Vehicle.Cabin.Seat.Row1.Pos3.Massage,"3727","sensor","uint8","percent","0","100","Seat massage level. 0 = off. 100 = max massage.","","",""
Vehicle.Cabin.Seat.Row1.Pos1,"4627","branch","","","","","First seat from left, front row","","",""
Vehicle.Cabin.Seat.Row1.Pos1.HeadRestraint,"4631","branch","","","","","Head restraint settings","","",""
Vehicle.Cabin.Seat.Row1.Pos1.HeadRestraint.Height,"3665","sensor","uint8","mm","0","255","Height of head restraint. 0 = Bottommost. 255 = Topmost.","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Recline,"3658","sensor","int8","degrees","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline","","",""
Vehicle.Cabin.Seat.Row1.Pos1.HasPassenger,"3654","sensor","boolean","","","","Does the seat have a passenger in it.","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Heating,"3656","sensor","int8","percent","-100","100","Seat cooling / heating. 0 = off. -100 = max cold. +100 = max heat","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Lumbar,"4629","branch","","","","","Lumbar signals","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Lumbar.Inflation,"3662","sensor","uint8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Lumbar.Height,"3663","sensor","uint8","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost.","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Airbag,"4632","branch","","","","","Airbag signals","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Airbag.IsDeployed,"3666","sensor","boolean","","","","Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch,"4633","branch","","","","","Seat switch signals","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.HeadRestraint,"4634","branch","","","","","Head restraint switches","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.HeadRestraint.Down,"3674","actuator","boolean","","","","Head restraint down switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.HeadRestraint.Up,"3673","actuator","boolean","","","","Head restraint up switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Cooler,"3668","actuator","boolean","","","","Cooler switch for Seat heater","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Recline,"4636","branch","","","","","Recline switches","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Recline.Forward,"3678","actuator","boolean","","","","Seatback recline forward switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Recline.Backward,"3677","actuator","boolean","","","","Seatback recline backward switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Up,"3671","actuator","boolean","","","","Seat up switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Lumbar,"4638","branch","","","","","Lumbar switches","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Lumbar.Down,"3684","actuator","boolean","","","","Lumbar down switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Lumbar.Inflate,"3685","actuator","boolean","","","","Lumbar inflation switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Lumbar.Up,"3683","actuator","boolean","","","","Lumbar up switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Lumbar.Deflate,"3686","actuator","boolean","","","","Lumbar deflation switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Down,"3672","actuator","boolean","","","","Seat down switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Warmer,"3667","actuator","boolean","","","","Warmer switch for Seat heater","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Cushion,"4637","branch","","","","","Cushion switches","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Cushion.Down,"3680","actuator","boolean","","","","Seat cushion down switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Cushion.Forward,"3681","actuator","boolean","","","","Seat cushion forward/lengthen switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Cushion.Backward,"3682","actuator","boolean","","","","Seat cushion backward/shorten switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Cushion.Up,"3679","actuator","boolean","","","","Seat cushion up switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Forward,"3669","actuator","boolean","","","","Seat forward switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Backward,"3670","actuator","boolean","","","","Seat forward switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Massage,"4635","branch","","","","","Massage switches","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Massage.Increase,"3675","actuator","boolean","","","","Increase massage level switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.Massage.Decrease,"3676","actuator","boolean","","","","Decrease massage level switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.SideBolster,"4639","branch","","","","","Side bolster switches","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.SideBolster.Inflate,"3687","actuator","boolean","","","","Lumbar inflation switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Switch.SideBolster.Deflate,"3688","actuator","boolean","","","","Lumbar deflation switch engaged","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Cushion,"4628","branch","","","","","Cushion signals.","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Cushion.Length,"3661","sensor","uint16","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost.","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Cushion.Height,"3660","sensor","uint16","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost.","","",""
Vehicle.Cabin.Seat.Row1.Pos1.IsBelted,"3655","sensor","boolean","","","","Is the belt engaged.","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Position,"3659","sensor","uint16","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost","","",""
Vehicle.Cabin.Seat.Row1.Pos1.SideBolster,"4630","branch","","","","","Side bolster settings","","",""
Vehicle.Cabin.Seat.Row1.Pos1.SideBolster.Inflation,"3664","sensor","uint8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Vehicle.Cabin.Seat.Row1.Pos1.Massage,"3657","sensor","uint8","percent","0","100","Seat massage level. 0 = off. 100 = max massage.","","",""
Vehicle.Cabin.Seat.Row2,"4692","branch","","","","","Front seats","","",""
Vehicle.Cabin.Seat.Row2.Pos4,"4732","branch","","","","","Fourth seat from left, second row","","",""
Vehicle.Cabin.Seat.Row2.Pos4.HeadRestraint,"4736","branch","","","","","Head restraint settings","","",""
Vehicle.Cabin.Seat.Row2.Pos4.HeadRestraint.Height,"3945","sensor","uint8","mm","0","255","Height of head restraint. 0 = Bottommost. 255 = Topmost.","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Recline,"3938","sensor","int8","degrees","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline","","",""
Vehicle.Cabin.Seat.Row2.Pos4.HasPassenger,"3934","sensor","boolean","","","","Does the seat have a passenger in it.","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Heating,"3936","sensor","int8","percent","-100","100","Seat cooling / heating. 0 = off. -100 = max cold. +100 = max heat","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Lumbar,"4734","branch","","","","","Lumbar signals","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Lumbar.Inflation,"3942","sensor","uint8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Lumbar.Height,"3943","sensor","uint8","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost.","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Airbag,"4737","branch","","","","","Airbag signals","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Airbag.IsDeployed,"3946","sensor","boolean","","","","Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch,"4738","branch","","","","","Seat switch signals","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.HeadRestraint,"4739","branch","","","","","Head restraint switches","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.HeadRestraint.Down,"3954","actuator","boolean","","","","Head restraint down switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.HeadRestraint.Up,"3953","actuator","boolean","","","","Head restraint up switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Cooler,"3948","actuator","boolean","","","","Cooler switch for Seat heater","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Recline,"4741","branch","","","","","Recline switches","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Recline.Forward,"3958","actuator","boolean","","","","Seatback recline forward switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Recline.Backward,"3957","actuator","boolean","","","","Seatback recline backward switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Up,"3951","actuator","boolean","","","","Seat up switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Lumbar,"4743","branch","","","","","Lumbar switches","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Lumbar.Down,"3964","actuator","boolean","","","","Lumbar down switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Lumbar.Inflate,"3965","actuator","boolean","","","","Lumbar inflation switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Lumbar.Up,"3963","actuator","boolean","","","","Lumbar up switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Lumbar.Deflate,"3966","actuator","boolean","","","","Lumbar deflation switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Down,"3952","actuator","boolean","","","","Seat down switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Warmer,"3947","actuator","boolean","","","","Warmer switch for Seat heater","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Cushion,"4742","branch","","","","","Cushion switches","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Cushion.Down,"3960","actuator","boolean","","","","Seat cushion down switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Cushion.Forward,"3961","actuator","boolean","","","","Seat cushion forward/lengthen switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Cushion.Backward,"3962","actuator","boolean","","","","Seat cushion backward/shorten switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Cushion.Up,"3959","actuator","boolean","","","","Seat cushion up switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Forward,"3949","actuator","boolean","","","","Seat forward switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Backward,"3950","actuator","boolean","","","","Seat forward switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Massage,"4740","branch","","","","","Massage switches","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Massage.Increase,"3955","actuator","boolean","","","","Increase massage level switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.Massage.Decrease,"3956","actuator","boolean","","","","Decrease massage level switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.SideBolster,"4744","branch","","","","","Side bolster switches","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.SideBolster.Inflate,"3967","actuator","boolean","","","","Lumbar inflation switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Switch.SideBolster.Deflate,"3968","actuator","boolean","","","","Lumbar deflation switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Cushion,"4733","branch","","","","","Cushion signals.","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Cushion.Length,"3941","sensor","uint16","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost.","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Cushion.Height,"3940","sensor","uint16","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost.","","",""
Vehicle.Cabin.Seat.Row2.Pos4.IsBelted,"3935","sensor","boolean","","","","Is the belt engaged.","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Position,"3939","sensor","uint16","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost","","",""
Vehicle.Cabin.Seat.Row2.Pos4.SideBolster,"4735","branch","","","","","Side bolster settings","","",""
Vehicle.Cabin.Seat.Row2.Pos4.SideBolster.Inflation,"3944","sensor","uint8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Vehicle.Cabin.Seat.Row2.Pos4.Massage,"3937","sensor","uint8","percent","0","100","Seat massage level. 0 = off. 100 = max massage.","","",""
Vehicle.Cabin.Seat.Row2.Pos5,"4745","branch","","","","","Fifth seat from left, second row","","",""
Vehicle.Cabin.Seat.Row2.Pos5.HeadRestraint,"4749","branch","","","","","Head restraint settings","","",""
Vehicle.Cabin.Seat.Row2.Pos5.HeadRestraint.Height,"3980","sensor","uint8","mm","0","255","Height of head restraint. 0 = Bottommost. 255 = Topmost.","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Recline,"3973","sensor","int8","degrees","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline","","",""
Vehicle.Cabin.Seat.Row2.Pos5.HasPassenger,"3969","sensor","boolean","","","","Does the seat have a passenger in it.","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Heating,"3971","sensor","int8","percent","-100","100","Seat cooling / heating. 0 = off. -100 = max cold. +100 = max heat","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Lumbar,"4747","branch","","","","","Lumbar signals","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Lumbar.Inflation,"3977","sensor","uint8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Lumbar.Height,"3978","sensor","uint8","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost.","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Airbag,"4750","branch","","","","","Airbag signals","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Airbag.IsDeployed,"3981","sensor","boolean","","","","Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch,"4751","branch","","","","","Seat switch signals","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.HeadRestraint,"4752","branch","","","","","Head restraint switches","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.HeadRestraint.Down,"3989","actuator","boolean","","","","Head restraint down switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.HeadRestraint.Up,"3988","actuator","boolean","","","","Head restraint up switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Cooler,"3983","actuator","boolean","","","","Cooler switch for Seat heater","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Recline,"4754","branch","","","","","Recline switches","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Recline.Forward,"3993","actuator","boolean","","","","Seatback recline forward switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Recline.Backward,"3992","actuator","boolean","","","","Seatback recline backward switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Up,"3986","actuator","boolean","","","","Seat up switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Lumbar,"4756","branch","","","","","Lumbar switches","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Lumbar.Down,"3999","actuator","boolean","","","","Lumbar down switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Lumbar.Inflate,"4000","actuator","boolean","","","","Lumbar inflation switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Lumbar.Up,"3998","actuator","boolean","","","","Lumbar up switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Lumbar.Deflate,"4001","actuator","boolean","","","","Lumbar deflation switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Down,"3987","actuator","boolean","","","","Seat down switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Warmer,"3982","actuator","boolean","","","","Warmer switch for Seat heater","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Cushion,"4755","branch","","","","","Cushion switches","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Cushion.Down,"3995","actuator","boolean","","","","Seat cushion down switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Cushion.Forward,"3996","actuator","boolean","","","","Seat cushion forward/lengthen switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Cushion.Backward,"3997","actuator","boolean","","","","Seat cushion backward/shorten switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Cushion.Up,"3994","actuator","boolean","","","","Seat cushion up switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Forward,"3984","actuator","boolean","","","","Seat forward switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Backward,"3985","actuator","boolean","","","","Seat forward switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Massage,"4753","branch","","","","","Massage switches","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Massage.Increase,"3990","actuator","boolean","","","","Increase massage level switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.Massage.Decrease,"3991","actuator","boolean","","","","Decrease massage level switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.SideBolster,"4757","branch","","","","","Side bolster switches","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.SideBolster.Inflate,"4002","actuator","boolean","","","","Lumbar inflation switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Switch.SideBolster.Deflate,"4003","actuator","boolean","","","","Lumbar deflation switch engaged","","",""
Vehicle.Cabin.Seat.Row2.Pos5.Cushion,"4746","branch","","","","","Cushion signals.","","",""
